status,time,card_type,city,amount,id
fail,2025-09-05 12:12:00,amex,tabriz,177050.0,38
fail,2025-09-26 21:23:00,visa,tehran,976246.0,56
fail,2025-09-16 19:51:00,mastcard,tehran,333333.0,69
success,2025-09-22 18:12:00,visa,tehran,545116.0,39
fail,2025-09-29 14:02:00,visa,qom,205000.0,41
success,2025-09-15 08:59:00,visa,shiraz,850000.0,48
fail,2025-09-12 01:51:00,master_card,mashhad,200000.0,82
fail,2025-09-05 23:59:00,discover,tabriz,471227.0,28
success,2025-09-30 23:59:00,master_card,tehran,343679.0,77
fail,2025-09-23 10:48:00,master_card,mashhad,5000.0,50
fail,2025-09-14 18:45:00,visa,tabriz,343679.0,50
success,2025-09-10 05:56:00,amex,tabriz,177050.0,19
success,2025-09-13 21:23:00,discover,tehran,120000.0,59
success,2025-09-05 14:55:00,visa,tehran,100.5,10
success,2025-09-29 07:32:00,mastcard,mashhad,0.0,28
fail,2025-09-03 17:07:00,master_card,qom,412308.0,34
success,2025-09-15 18:12:00,visa,ahvaz,585954.0,56
success,2025-09-14 11:11:00,master_card,karaj,343679.0,52
fail,2025-09-20 06:30:00,amex,isfahan,0.0,3
success,2025-09-19 21:10:00,visa,isfahan,914282.0,23
success,2025-09-13 12:34:00,visa,tehran,205000.0,17
fail,2025-09-10 10:05:00,master_card,ahvaz,250000.0,71
fail,2025-09-21 19:29:00,visa,qom,120000.0,26
fail,2025-09-27 11:11:00,amex,isfahan,850000.0,46
fail,2025-09-23 20:20:00,visa,tehran,850000.0,70
fail,2025-09-20 12:44:00,mastcard,mashhad,555555.0,31
fail,2025-09-29 12:44:00,master_card,tabriz,0.0,94
fail,2025-09-20 07:07:00,visa,shiraz,12345.0,9
fail,2025-09-25 05:23:00,master_card,tabriz,914465.0,35
fail,2025-09-06 22:27:00,visa,mashhad,443463.0,81
fail,2025-09-22 03:00:00,visa,karaj,555555.0,63
success,2025-09-16 20:20:00,amex,isfahan,583952.0,52
fail,2025-09-05 10:05:00,master_card,tehran,419089.0,61
fail,2025-09-30 21:21:00,amex,tehran,50200.0,58
success,2025-09-13 10:48:00,visa,tehran,200000.0,64
success,2025-09-19 07:08:00,discover,tehran,0.0,30
fail,2025-09-23 14:11:00,master_card,tabriz,333333.0,29
success,2025-09-02 07:08:00,visa,isfahan,177050.0,10
success,2025-09-13 04:15:00,visa,ahvaz,545116.0,39
success,2025-09-11 08:08:00,amex,isfahan,177050.0,55
success,2025-09-30 09:09:00,visa,tehran,200000.0,28
fail,2025-09-04 13:13:00,master_card,karaj,850000.0,81
fail,2025-09-22 17:17:00,visa,isfahan,850000.0,75
success,2025-09-20 09:00:00,master_card,tehran,123456.0,65
fail,2025-09-15 09:00:00,visa,tehran,583952.0,46
fail,2025-09-19 02:37:00,visa,mashhad,585954.0,60
fail,2025-09-19 19:51:00,visa,shiraz,0.0,28
fail,2025-09-06 02:20:00,amex,isfahan,0.0,98
success,2025-09-20 23:59:00,visa,tabriz,914282.0,51
success,2025-09-15 18:12:00,visa,tehran,583952.0,8
fail,2025-09-15 08:08:00,mastcard,tehran,443463.0,70
success,2025-09-25 03:00:00,discover,karaj,0.0,59
success,2025-09-20 14:55:00,mastcard,mashhad,205000.0,61
fail,2025-09-09 03:27:00,discover,tehran,63489.0,58
success,2025-09-04 03:27:00,mastcard,tehran,0.0,70
success,2025-09-18 14:11:00,visa,karaj,774681.0,94
success,2025-09-18 02:37:00,mastcard,tehran,300000.0,12
fail,2025-09-05 23:59:00,discover,tehran,100.5,9
fail,2025-09-23 20:20:00,visa,isfahan,1000.0,83
success,2025-09-30 21:23:00,mastcard,tabriz,177050.0,17
fail,2025-09-11 19:51:00,visa,tehran,471227.0,54
fail,2025-09-05 19:19:00,visa,ahvaz,205000.0,44
success,2025-09-22 01:51:00,visa,mashhad,205000.0,32
success,2025-09-26 04:15:00,visa,karaj,100000.0,35
success,2025-09-04 11:11:00,mastcard,tabriz,900000.0,78
fail,2025-09-29 12:34:00,visa,karaj,914282.0,49
fail,2025-09-12 21:23:00,visa,tehran,850000.0,54
fail,2025-09-02 01:51:00,master_card,tehran,914282.0,16
fail,2025-09-13 21:23:00,visa,tehran,0.0,85
success,2025-09-07 04:40:00,amex,isfahan,419089.0,8
fail,2025-09-04 14:02:00,discover,ahvaz,850000.0,21
success,2025-09-10 19:51:00,visa,tehran,333333.0,8
fail,2025-09-30 18:00:00,discover,tehran,100.5,28
fail,2025-09-03 21:21:00,mastcard,qom,5000.0,80
success,2025-09-25 19:51:00,visa,shiraz,120000.0,10
success,2025-09-02 07:32:00,visa,tehran,850000.0,79
fail,2025-09-27 13:10:00,visa,karaj,200000.0,97
fail,2025-09-20 22:27:00,discover,tehran,774681.0,62
fail,2025-09-10 15:45:00,master_card,qom,774681.0,4
success,2025-09-28 10:48:00,visa,isfahan,1.0,100
success,2025-09-24 18:00:00,visa,shiraz,200000.0,55
success,2025-09-17 07:08:00,master_card,tehran,100000.0,28
fail,2025-09-16 13:10:00,visa,qom,100000.0,47
fail,2025-09-07 01:01:00,mastcard,shiraz,914282.0,67
fail,2025-09-21 09:00:00,discover,shiraz,205000.0,48
fail,2025-09-01 13:10:00,amex,mashhad,177050.0,28
fail,2025-09-11 14:02:00,visa,tehran,177050.0,79
success,2025-09-23 07:32:00,master_card,karaj,850000.0,14
fail,2025-09-21 15:45:00,master_card,qom,100000.0,46
fail,2025-09-07 21:23:00,master_card,tehran,0.0,13
success,2025-09-26 19:19:00,visa,shiraz,100.5,16
fail,2025-09-15 11:11:00,amex,karaj,850000.0,95
fail,2025-09-18 17:07:00,discover,tehran,100000.0,40
success,2025-09-17 23:59:00,visa,tabriz,0.0,81
success,2025-09-01 16:16:00,mastcard,tehran,0.0,30
success,2025-09-28 07:32:00,amex,karaj,850000.0,100
success,2025-09-28 11:11:00,visa,tehran,471227.0,89
success,2025-09-10 04:15:00,visa,isfahan,100.5,49
success,2025-09-07 03:00:00,master_card,tehran,120000.0,90
fail,2025-09-02 00:00:00,visa,isfahan,0.0,2
fail,2025-09-24 12:12:00,master_card,tehran,1.0,14
success,2025-09-12 19:29:00,master_card,tehran,63489.0,17
fail,2025-09-18 21:10:00,discover,isfahan,471227.0,37
success,2025-09-11 21:21:00,visa,karaj,0.0,64
fail,2025-09-10 23:59:00,discover,qom,583952.0,49
fail,2025-09-27 03:27:00,visa,tehran,12345.0,56
fail,2025-09-17 14:00:00,master_card,tehran,585954.0,92
fail,2025-09-22 15:45:00,master_card,tehran,452545.0,58
fail,2025-09-16 19:51:00,visa,tehran,0.0,85
fail,2025-09-02 02:30:00,amex,shiraz,333333.0,19
success,2025-09-28 12:34:00,visa,shiraz,200000.0,23
fail,2025-09-22 11:11:00,amex,tehran,0.0,47
success,2025-09-30 08:08:00,visa,karaj,850000.0,79
success,2025-09-06 15:45:00,discover,tehran,0.0,100
fail,2025-09-28 22:27:00,mastcard,isfahan,585954.0,51
fail,2025-09-25 08:59:00,master_card,mashhad,100000.0,84
fail,2025-09-29 00:00:00,discover,tabriz,12345.0,28
fail,2025-09-10 19:29:00,discover,mashhad,0.0,57
fail,2025-09-08 23:59:00,master_card,tehran,914465.0,16
fail,2025-09-01 23:59:00,discover,tabriz,914465.0,98
success,2025-09-13 11:11:00,visa,tabriz,555555.0,47
fail,2025-09-24 23:59:00,visa,tehran,545116.0,63
success,2025-09-22 23:17:00,discover,tehran,471227.0,43
success,2025-09-10 18:00:00,visa,tehran,555555.0,84
fail,2025-09-15 07:32:00,master_card,shiraz,200000.0,29
fail,2025-09-22 21:23:00,master_card,tabriz,850000.0,3
fail,2025-09-22 03:00:00,discover,tabriz,177050.0,66
fail,2025-09-18 23:17:00,mastcard,tehran,0.0,26
fail,2025-09-27 12:12:00,master_card,qom,976246.0,74
success,2025-09-16 06:06:00,amex,qom,100.5,47
success,2025-09-02 02:30:00,amex,qom,1.0,76
success,2025-09-26 19:40:00,visa,tabriz,545116.0,97
success,2025-09-25 03:00:00,visa,shiraz,0.0,42
success,2025-09-12 18:12:00,amex,shiraz,100000.0,20
success,2025-09-09 02:54:00,amex,tehran,200000.0,99
fail,2025-09-10 07:08:00,visa,tehran,914282.0,49
success,2025-09-02 23:17:00,amex,tehran,100000.0,38
fail,2025-09-20 02:20:00,discover,mashhad,100.5,28
success,2025-09-07 14:30:00,discover,mashhad,471227.0,77
success,2025-09-02 03:27:00,master_card,karaj,452545.0,72
fail,2025-09-19 10:05:00,visa,tehran,976246.0,47
fail,2025-09-28 14:11:00,mastcard,tehran,123456.0,45
fail,2025-09-04 12:12:00,discover,tehran,774681.0,18
fail,2025-09-24 00:00:00,visa,shiraz,850000.0,50
success,2025-09-22 11:11:00,visa,tehran,343679.0,90
fail,2025-09-27 21:21:00,amex,tehran,0.0,49
fail,2025-09-02 02:24:00,visa,tabriz,250000.0,22
fail,2025-09-14 02:24:00,discover,shiraz,100.5,61
fail,2025-09-02 14:02:00,visa,mashhad,0.0,100
fail,2025-09-29 14:11:00,mastcard,isfahan,100.5,94
success,2025-09-15 14:11:00,master_card,mashhad,343679.0,21
success,2025-09-12 10:05:00,visa,tabriz,1.0,71
success,2025-09-05 19:51:00,visa,tehran,471227.0,61
success,2025-09-20 08:08:00,master_card,mashhad,343679.0,36
fail,2025-09-24 23:59:00,master_card,karaj,100.5,92
fail,2025-09-21 11:11:00,mastcard,tehran,585954.0,97
fail,2025-09-14 11:11:00,master_card,tabriz,50200.0,97
fail,2025-09-05 09:00:00,master_card,isfahan,914282.0,91
success,2025-09-18 07:08:00,amex,tehran,99999.0,75
fail,2025-09-24 03:00:00,master_card,isfahan,471227.0,82
fail,2025-09-14 14:30:00,visa,tabriz,99999.0,5
fail,2025-09-02 04:04:00,discover,qom,976246.0,16
success,2025-09-12 18:00:00,mastcard,tehran,850000.0,35
fail,2025-09-22 09:45:00,master_card,tehran,0.0,75
fail,2025-09-04 19:40:00,mastcard,tehran,471227.0,10
fail,2025-09-22 11:11:00,mastcard,ahvaz,0.0,82
success,2025-09-14 17:17:00,amex,tehran,343679.0,8
fail,2025-09-16 03:27:00,discover,mashhad,976246.0,26
success,2025-09-04 02:37:00,discover,ahvaz,914282.0,59
fail,2025-09-24 02:20:00,visa,tehran,200000.0,89
success,2025-09-25 18:45:00,visa,tehran,177050.0,3
success,2025-09-01 04:04:00,mastcard,tehran,200000.0,38
fail,2025-09-13 16:40:00,master_card,qom,0.0,2
fail,2025-09-20 19:29:00,visa,tehran,583952.0,17
success,2025-09-06 21:23:00,mastcard,ahvaz,177050.0,36
fail,2025-09-03 05:23:00,visa,isfahan,0.0,87
fail,2025-09-27 14:11:00,discover,tehran,333333.0,89
fail,2025-09-16 08:08:00,master_card,karaj,343679.0,73
fail,2025-09-27 02:30:00,visa,tehran,200000.0,2
success,2025-09-05 16:40:00,amex,isfahan,200000.0,85
success,2025-09-08 07:07:00,discover,tabriz,177050.0,37
fail,2025-09-19 08:59:00,visa,karaj,585954.0,71
success,2025-09-14 12:34:00,visa,tehran,471227.0,22
success,2025-09-14 12:34:00,amex,karaj,250000.0,14
fail,2025-09-06 11:11:00,visa,karaj,850000.0,99
fail,2025-09-12 23:59:00,master_card,tehran,300000.0,23
fail,2025-09-13 11:11:00,visa,ahvaz,50200.0,65
fail,2025-09-23 13:13:00,master_card,shiraz,0.0,79
success,2025-09-14 00:00:00,discover,tehran,0.0,97
fail,2025-09-29 08:59:00,visa,qom,0.0,78
fail,2025-09-07 16:16:00,visa,tehran,200000.0,61
fail,2025-09-15 10:05:00,master_card,qom,976246.0,55
success,2025-09-09 02:30:00,visa,mashhad,99999.0,50
fail,2025-09-22 23:59:00,master_card,ahvaz,419089.0,12
success,2025-09-12 17:07:00,visa,tehran,0.0,15
fail,2025-09-05 08:08:00,master_card,isfahan,0.0,34
success,2025-09-13 09:45:00,master_card,tabriz,471227.0,35
fail,2025-09-20 04:40:00,visa,qom,914282.0,78
fail,2025-09-23 19:29:00,amex,isfahan,900000.0,55
success,2025-09-14 11:11:00,master_card,tehran,1000.0,30
fail,2025-09-11 14:30:00,visa,tabriz,443463.0,15
fail,2025-09-01 18:45:00,discover,mashhad,1.0,35
success,2025-09-17 05:23:00,discover,ahvaz,0.0,66
success,2025-09-28 11:11:00,amex,tehran,177050.0,60
success,2025-09-23 12:12:00,mastcard,karaj,976246.0,32
success,2025-09-08 05:56:00,master_card,isfahan,412308.0,96
success,2025-09-13 00:00:00,master_card,mashhad,545116.0,83
fail,2025-09-27 14:11:00,mastcard,tabriz,100.5,51
success,2025-09-20 19:51:00,visa,ahvaz,177050.0,85
success,2025-09-05 02:20:00,visa,tehran,200000.0,70
fail,2025-09-09 23:17:00,visa,qom,0.0,32
fail,2025-09-29 02:24:00,visa,shiraz,545116.0,2
success,2025-09-06 02:30:00,visa,mashhad,583952.0,89
fail,2025-09-22 22:27:00,master_card,isfahan,419089.0,92
fail,2025-09-05 15:45:00,visa,tehran,123456.0,14
fail,2025-09-28 03:00:00,visa,karaj,450000.0,51
success,2025-09-27 02:37:00,visa,tehran,50200.0,11
success,2025-09-08 14:11:00,visa,karaj,774681.0,80
fail,2025-09-23 23:59:00,visa,karaj,1.0,10
success,2025-09-20 23:17:00,mastcard,tehran,450000.0,80
success,2025-09-12 03:27:00,amex,tehran,976246.0,58
success,2025-09-11 08:08:00,visa,isfahan,0.0,80
success,2025-09-07 04:40:00,master_card,tabriz,343679.0,78
fail,2025-09-24 09:09:00,master_card,tehran,50200.0,18
success,2025-09-11 05:23:00,visa,tehran,583952.0,26
success,2025-09-29 20:20:00,discover,tehran,250000.0,7
success,2025-09-22 07:08:00,discover,tehran,100.5,45
fail,2025-09-26 20:33:00,visa,tabriz,976246.0,99
fail,2025-09-16 19:19:00,master_card,qom,1.0,45
fail,2025-09-03 01:51:00,discover,tehran,100.5,71
fail,2025-09-20 15:45:00,visa,tabriz,200000.0,98
success,2025-09-01 11:11:00,master_card,ahvaz,99999.0,21
success,2025-09-26 09:00:00,amex,mashhad,100000.0,28
fail,2025-09-15 06:30:00,master_card,tabriz,914465.0,44
fail,2025-09-02 18:45:00,master_card,karaj,205000.0,10
fail,2025-09-29 11:11:00,master_card,tehran,555555.0,23
success,2025-09-06 13:13:00,master_card,karaj,177050.0,52
fail,2025-09-16 02:30:00,visa,tehran,205000.0,43
fail,2025-09-01 20:33:00,visa,tehran,100000.0,6
success,2025-09-28 02:37:00,master_card,tehran,583952.0,62
fail,2025-09-03 07:08:00,mastcard,karaj,100000.0,55
fail,2025-09-12 21:23:00,master_card,tehran,650000.0,31
fail,2025-09-12 06:30:00,discover,qom,0.0,74
fail,2025-09-20 18:00:00,discover,tabriz,583952.0,53
success,2025-09-13 03:00:00,amex,tabriz,0.0,34
fail,2025-09-07 06:30:00,mastcard,mashhad,0.0,52
success,2025-09-04 11:11:00,amex,qom,0.0,75
fail,2025-09-19 04:04:00,amex,tabriz,583952.0,57
success,2025-09-22 09:45:00,discover,ahvaz,100000.0,78
fail,2025-09-06 04:40:00,discover,shiraz,914465.0,57
fail,2025-09-25 04:04:00,visa,tehran,0.0,79
fail,2025-09-22 18:45:00,mastcard,tabriz,545116.0,16
success,2025-09-28 23:59:00,amex,isfahan,583952.0,38
fail,2025-09-20 02:30:00,mastcard,tehran,0.0,4
fail,2025-09-13 04:04:00,master_card,karaj,177050.0,87
success,2025-09-22 14:11:00,visa,tehran,471227.0,87
fail,2025-09-08 08:08:00,visa,qom,343679.0,97
success,2025-09-20 02:20:00,mastcard,shiraz,1000.0,70
fail,2025-09-08 23:59:00,amex,tabriz,99999.0,54
fail,2025-09-26 02:24:00,mastcard,tehran,250000.0,8
fail,2025-09-16 08:59:00,master_card,tehran,177050.0,53
fail,2025-09-19 01:01:00,discover,tabriz,0.0,5
fail,2025-09-26 19:29:00,amex,shiraz,914465.0,69
success,2025-09-23 19:19:00,visa,tabriz,585954.0,47
fail,2025-09-11 04:15:00,master_card,isfahan,300000.0,74
success,2025-09-28 05:56:00,visa,mashhad,200000.0,7
success,2025-09-09 14:00:00,discover,tehran,914465.0,12
fail,2025-09-20 14:11:00,master_card,shiraz,900000.0,95
success,2025-09-24 04:04:00,master_card,shiraz,5000.0,25
fail,2025-09-19 10:48:00,master_card,tehran,100000.0,28
success,2025-09-07 14:02:00,visa,tehran,976246.0,77
fail,2025-09-19 00:00:00,mastcard,mashhad,850000.0,47
fail,2025-09-12 19:29:00,amex,tehran,583952.0,49
fail,2025-09-15 16:16:00,amex,tehran,583952.0,87
success,2025-09-23 17:17:00,visa,tabriz,450000.0,54
fail,2025-09-14 02:30:00,discover,isfahan,0.0,18
fail,2025-09-11 18:45:00,visa,tehran,177050.0,27
success,2025-09-26 19:51:00,visa,tehran,412308.0,72
success,2025-09-27 19:51:00,visa,qom,585954.0,75
success,2025-09-11 12:12:00,visa,qom,120000.0,94
success,2025-09-02 07:08:00,master_card,qom,100.5,71
success,2025-09-11 20:33:00,discover,mashhad,100000.0,22
success,2025-09-06 05:23:00,amex,tehran,0.0,47
success,2025-09-14 22:27:00,visa,tabriz,50200.0,68
fail,2025-09-17 19:29:00,visa,tehran,0.0,98
fail,2025-09-28 16:40:00,visa,tabriz,419089.0,54
fail,2025-09-01 11:11:00,visa,qom,250000.0,46
fail,2025-09-03 02:20:00,master_card,tehran,177050.0,41
success,2025-09-08 01:51:00,visa,qom,5000.0,41
fail,2025-09-08 00:00:00,visa,tehran,177050.0,8
success,2025-09-27 14:00:00,visa,ahvaz,12345.0,32
fail,2025-09-20 12:12:00,amex,tehran,471227.0,30
success,2025-09-11 02:37:00,discover,tehran,650000.0,90
success,2025-09-07 09:09:00,discover,ahvaz,976246.0,99
fail,2025-09-29 13:13:00,visa,tehran,0.0,61
fail,2025-09-25 09:09:00,master_card,mashhad,12345.0,13
fail,2025-09-12 14:11:00,visa,tehran,976246.0,90
success,2025-09-26 10:48:00,master_card,karaj,100000.0,40
fail,2025-09-06 02:30:00,visa,tehran,914282.0,61
success,2025-09-11 02:24:00,discover,qom,0.0,44
success,2025-09-21 14:11:00,visa,tehran,900000.0,74
fail,2025-09-05 06:30:00,amex,shiraz,0.0,59
success,2025-09-24 20:33:00,master_card,mashhad,443463.0,11
fail,2025-09-16 19:51:00,discover,tabriz,100.5,25
success,2025-09-13 14:11:00,discover,tehran,0.0,46
fail,2025-09-25 08:59:00,visa,isfahan,205000.0,54
fail,2025-09-29 19:51:00,master_card,tehran,63489.0,34
fail,2025-09-22 19:51:00,discover,tehran,900000.0,84
fail,2025-09-25 13:10:00,amex,tehran,333333.0,98
success,2025-09-20 10:05:00,discover,mashhad,976246.0,62
success,2025-09-22 05:56:00,master_card,mashhad,583952.0,57
fail,2025-09-11 12:12:00,amex,tabriz,177050.0,94
fail,2025-09-17 16:40:00,visa,isfahan,300000.0,76
fail,2025-09-07 04:40:00,visa,karaj,0.0,5
fail,2025-09-14 16:40:00,mastcard,tehran,585954.0,76
fail,2025-09-26 01:01:00,discover,karaj,471227.0,94
success,2025-09-11 12:44:00,visa,tehran,914465.0,35
fail,2025-09-28 14:11:00,amex,ahvaz,850000.0,84
success,2025-09-22 15:45:00,visa,tehran,200000.0,37
fail,2025-09-23 22:27:00,amex,mashhad,100.5,65
success,2025-09-13 04:15:00,mastcard,tehran,419089.0,16
fail,2025-09-18 00:00:00,master_card,qom,0.0,73
fail,2025-09-11 07:08:00,visa,karaj,450000.0,61
success,2025-09-26 03:27:00,amex,shiraz,583952.0,48
success,2025-09-25 10:05:00,master_card,mashhad,0.0,62
success,2025-09-22 12:12:00,mastcard,shiraz,0.0,84
fail,2025-09-29 00:00:00,discover,tehran,650000.0,94
fail,2025-09-19 13:10:00,discover,shiraz,0.0,64
fail,2025-09-01 09:45:00,master_card,tabriz,419089.0,57
fail,2025-09-04 06:06:00,master_card,shiraz,100.5,68
fail,2025-09-30 20:20:00,visa,karaj,976246.0,3
fail,2025-09-03 18:00:00,master_card,karaj,850000.0,19
fail,2025-09-16 09:09:00,amex,isfahan,343679.0,93
fail,2025-09-20 10:48:00,discover,mashhad,419089.0,82
fail,2025-09-29 02:30:00,visa,tehran,123456.0,82
fail,2025-09-13 09:00:00,amex,tabriz,177050.0,88
fail,2025-09-27 19:51:00,discover,mashhad,555555.0,66
fail,2025-09-15 09:00:00,master_card,tehran,50200.0,17
fail,2025-09-20 13:13:00,discover,ahvaz,0.0,52
success,2025-09-23 14:11:00,mastcard,ahvaz,63489.0,95
fail,2025-09-25 13:13:00,mastcard,shiraz,0.0,100
fail,2025-09-10 13:10:00,master_card,tabriz,200000.0,51
success,2025-09-07 23:59:00,discover,ahvaz,99999.0,84
success,2025-09-22 03:00:00,master_card,karaj,5000.0,16
success,2025-09-17 22:27:00,mastcard,tehran,850000.0,99
success,2025-09-09 21:23:00,visa,tehran,471227.0,84
success,2025-09-10 08:59:00,visa,tehran,300000.0,51
success,2025-09-16 09:00:00,master_card,mashhad,333333.0,43
success,2025-09-29 02:37:00,mastcard,tehran,0.0,73
success,2025-09-06 21:23:00,master_card,tabriz,100.5,84
success,2025-09-20 13:10:00,discover,karaj,555555.0,95
fail,2025-09-01 12:12:00,master_card,tehran,412308.0,63
fail,2025-09-01 00:00:00,discover,tehran,850000.0,26
fail,2025-09-12 02:20:00,discover,karaj,1000.0,96
success,2025-09-02 04:04:00,visa,tehran,300000.0,56
fail,2025-09-04 12:34:00,master_card,tehran,100.5,40
fail,2025-09-04 07:32:00,amex,karaj,250000.0,6
fail,2025-09-11 09:45:00,discover,mashhad,343679.0,52
success,2025-09-22 09:45:00,visa,tehran,200000.0,1
success,2025-09-04 19:40:00,visa,mashhad,650000.0,24
fail,2025-09-01 04:40:00,mastcard,karaj,583952.0,34
fail,2025-09-07 08:08:00,master_card,tehran,650000.0,7
fail,2025-09-30 02:37:00,visa,tehran,0.0,75
success,2025-09-18 03:27:00,mastcard,tabriz,0.0,11
success,2025-09-09 14:30:00,visa,tehran,1.0,36
success,2025-09-24 07:08:00,mastcard,isfahan,850000.0,69
fail,2025-09-19 03:27:00,amex,tabriz,63489.0,89
success,2025-09-04 19:40:00,visa,tehran,177050.0,30
success,2025-09-18 04:40:00,visa,karaj,99999.0,30
fail,2025-09-27 21:10:00,visa,tabriz,471227.0,84
fail,2025-09-11 15:45:00,visa,tehran,419089.0,22
fail,2025-09-27 09:09:00,master_card,tehran,200000.0,61
success,2025-09-14 02:30:00,visa,tehran,583952.0,21
success,2025-09-18 21:21:00,mastcard,qom,545116.0,27
success,2025-09-28 21:23:00,amex,tabriz,471227.0,35
fail,2025-09-29 00:00:00,discover,ahvaz,99999.0,60
success,2025-09-16 04:15:00,master_card,karaj,419089.0,70
fail,2025-09-15 14:02:00,visa,tehran,976246.0,80
success,2025-09-27 07:08:00,visa,mashhad,177050.0,93
fail,2025-09-27 14:55:00,mastcard,tehran,471227.0,80
success,2025-09-04 04:15:00,mastcard,tabriz,471227.0,27
fail,2025-09-17 14:55:00,visa,tabriz,0.0,49
fail,2025-09-07 01:51:00,master_card,tehran,0.0,85
fail,2025-09-16 14:30:00,master_card,tehran,450000.0,30
success,2025-09-14 19:51:00,master_card,tehran,177050.0,22
success,2025-09-26 08:08:00,master_card,ahvaz,12345.0,19
fail,2025-09-16 16:40:00,visa,isfahan,343679.0,31
fail,2025-09-07 17:17:00,visa,tabriz,200000.0,20
fail,2025-09-04 23:17:00,discover,shiraz,250000.0,2
fail,2025-09-30 14:55:00,discover,karaj,774681.0,40
fail,2025-09-30 00:00:00,discover,ahvaz,100.5,39
success,2025-09-22 03:27:00,visa,isfahan,443463.0,92
success,2025-09-02 17:07:00,visa,tabriz,976246.0,54
success,2025-09-12 09:45:00,discover,qom,177050.0,79
fail,2025-09-04 08:08:00,amex,tehran,976246.0,78
fail,2025-09-26 10:05:00,mastcard,mashhad,419089.0,17
success,2025-09-21 07:32:00,discover,tehran,583952.0,91
success,2025-09-07 19:29:00,amex,tehran,583952.0,84
success,2025-09-29 23:17:00,visa,tehran,63489.0,10
success,2025-09-01 19:51:00,discover,qom,120000.0,19
success,2025-09-26 01:01:00,discover,isfahan,100.5,30
fail,2025-09-23 09:09:00,master_card,tabriz,419089.0,30
fail,2025-09-26 19:29:00,master_card,qom,50200.0,25
fail,2025-09-06 21:10:00,visa,tehran,585954.0,74
success,2025-09-06 13:10:00,amex,tehran,0.0,66
success,2025-09-08 16:16:00,master_card,tabriz,100.5,35
success,2025-09-24 07:32:00,visa,tabriz,976246.0,51
success,2025-09-18 02:30:00,master_card,tabriz,300000.0,10
fail,2025-09-25 02:30:00,discover,karaj,471227.0,71
fail,2025-09-10 07:08:00,amex,tabriz,177050.0,6
success,2025-09-01 14:30:00,visa,ahvaz,419089.0,6
fail,2025-09-10 23:59:00,visa,isfahan,177050.0,77
success,2025-09-22 20:33:00,visa,tehran,250000.0,2
fail,2025-09-27 01:51:00,visa,tehran,123456.0,51
fail,2025-09-22 08:59:00,master_card,tehran,300000.0,2
fail,2025-09-12 02:37:00,visa,tabriz,1.0,26
success,2025-09-23 11:11:00,discover,mashhad,50200.0,70
fail,2025-09-29 19:51:00,discover,tehran,850000.0,20
success,2025-09-01 10:48:00,discover,tehran,100.5,23
fail,2025-09-11 08:08:00,visa,mashhad,850000.0,54
success,2025-09-30 23:59:00,discover,qom,774681.0,15
success,2025-09-02 08:59:00,visa,ahvaz,585954.0,35
fail,2025-09-20 07:08:00,visa,tabriz,555555.0,75
fail,2025-09-07 01:01:00,master_card,ahvaz,850000.0,8
fail,2025-09-18 09:09:00,discover,karaj,200000.0,89
success,2025-09-07 00:00:00,visa,tehran,419089.0,36
fail,2025-09-11 18:45:00,visa,tehran,250000.0,71
fail,2025-09-12 19:51:00,master_card,tabriz,0.0,58
fail,2025-09-06 08:59:00,master_card,tabriz,99999.0,63
success,2025-09-05 08:59:00,visa,tehran,200000.0,94
fail,2025-09-01 08:08:00,discover,shiraz,177050.0,6
fail,2025-09-27 02:20:00,mastcard,tehran,471227.0,52
fail,2025-09-26 10:48:00,master_card,karaj,583952.0,2
fail,2025-09-04 10:48:00,visa,isfahan,452545.0,96
fail,2025-09-27 18:00:00,visa,tabriz,545116.0,77
success,2025-09-18 02:30:00,visa,tehran,471227.0,18
success,2025-09-04 19:40:00,visa,tehran,976246.0,81
success,2025-09-17 09:45:00,mastcard,mashhad,0.0,93
fail,2025-09-02 07:08:00,visa,tehran,0.0,76
success,2025-09-29 13:13:00,visa,tehran,443463.0,35
success,2025-09-24 13:13:00,mastcard,karaj,0.0,87
success,2025-09-22 09:09:00,master_card,shiraz,343679.0,39
success,2025-09-02 21:21:00,mastcard,tehran,650000.0,1
fail,2025-09-06 19:51:00,amex,tehran,0.0,21
fail,2025-09-10 10:05:00,mastcard,karaj,443463.0,1
success,2025-09-25 12:44:00,discover,tehran,177050.0,4
fail,2025-09-25 09:00:00,discover,tabriz,177050.0,58
success,2025-09-21 16:40:00,visa,tabriz,585954.0,1
fail,2025-09-14 12:12:00,visa,tehran,0.0,81
success,2025-09-07 09:45:00,mastcard,tehran,250000.0,76
fail,2025-09-28 23:59:00,discover,tehran,12345.0,7
success,2025-09-28 09:00:00,visa,tehran,583952.0,51
success,2025-09-19 19:40:00,discover,tehran,850000.0,3
fail,2025-09-23 18:45:00,master_card,tehran,0.0,50
success,2025-09-26 04:40:00,visa,qom,200000.0,62
success,2025-09-13 19:51:00,master_card,tabriz,200000.0,26
success,2025-09-05 14:00:00,mastcard,tehran,123456.0,55
success,2025-09-10 10:48:00,mastcard,tabriz,205000.0,81
fail,2025-09-15 18:12:00,master_card,karaj,976246.0,66
success,2025-09-10 06:30:00,master_card,tehran,471227.0,13
fail,2025-09-28 03:27:00,visa,isfahan,976246.0,17
fail,2025-09-15 12:12:00,visa,tehran,0.0,33
